session_id;date;user_id;user_age;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-11839;2026-08-26 06:08:00;USR-1108;21;Standard;1;0;100;Card;GTA V;4.0;0
SESS-12465;2026-08-17 01:15:00;USR-1603;29;Standard;1;0;100;Cash;Dota 2;4.5;0
SESS-13250;2026-08-30 20:27:00;USR-1235;22;Standard;3;0;300;Card;CS2;5.0;0
SESS-10848;2026-08-29 01:04:00;USR-1028;22;Standard;8;0;800;App;Minecraft;5.0;0
SESS-10746;2026-08-03 13:42:00;USR-1516;35;Bootcamp;2;0;300;App;Valorant;4.5;0
SESS-10107;2026-08-18 01:11:00;USR-1302;27;Standard;3;0;300;Card;Valorant;4.5;0
SESS-10879;2026-08-26 02:04:00;USR-1491;21;Bootcamp;1;0;150;Card;CS2;5.0;0
SESS-10029;2026-08-30 02:54:00;USR-1166;20;Standard;2;100;200;Card;CS2;2.0;0
SESS-14403;2026-08-21 09:16:00;USR-1252;20;Bootcamp;3;400;450;Card;Dota 2;5.0;0
SESS-13306;2026-08-13 18:08:00;USR-1544;23;Standard;2;400;180;;Minecraft;5.0;1
SESS-10239;2026-08-31 11:18:00;USR-1062;24;Standard;1;50;100;Cash;Dota 2;4.0;0
SESS-11039;2026-08-13 04:43:00;USR-1021;24;Standard;3;240;300;App;Dota 2;3.0;0
SESS-12094;2026-08-05 00:08:00;USR-1728;22;Standard;3;0;270;Cash;CS2;3.0;1
SESS-11912;2026-08-04 19:14:00;USR-1238;20;VIP;5;650;1000;Card;CS2;4.0;0
SESS-11844;2026-08-10 14:46:00;USR-1679;41;VIP;4;730;800;Card;CS2;4.0;0
SESS-12194;2026-08-27 23:18:00;USR-1585;19;Standard;4;800;400;Card;Dota 2;4.5;0
SESS-14201;2026-08-28 23:54:00;USR-1373;18;PS5;1;0;250;Card;CS2;5.0;0
SESS-15260;2026-08-26 18:51:00;USR-1701;15;Standard;12;2400;1080;App;Minecraft;3.0;1
SESS-11890;2026-08-14 23:20:00;USR-1549;23;Bootcamp;1;300;150;App;Minecraft;4.5;0
SESS-12642;2026-08-15 13:54:00;USR-1572;26;Standard;1;80;90;Card;Minecraft;4.5;1
SESS-14127;2026-08-29 12:21:00;USR-1239;24;Standard;5;0;500;Card;Dota 2;5.0;0
SESS-11199;2026-08-12 22:55:00;USR-1265;22;Standard;3;360;270;App;CS2;4.5;1
SESS-12759;2026-08-23 18:16:00;USR-1558;19;Standard;3;360;300;Card;Valorant;5.0;0
SESS-14147;2026-08-10 18:12:00;USR-1456;17;Standard;5;600;450;Card;Deadlock;4.5;1
SESS-11533;2026-08-01 14:27:00;USR-1089;31;Standard;3;150;300;Card;Dota 2;4.0;0
SESS-14587;2026-08-25 00:51:00;USR-1053;20;Bootcamp;4;0;600;Card;CS2;4.5;0
SESS-13082;2026-08-27 16:27:00;USR-1525;15;PS5;1;0;225;Card;CS2;3.0;1
SESS-12764;2026-08-14 01:14:00;USR-1738;24;Standard;1;0;100;Card;Dota 2;5.0;0
SESS-11272;2026-08-01 16:42:00;USR-1784;32;VIP;12;700;2400;Card;CS2;1.0;0
SESS-14977;2026-08-19 01:17:00;USR-1567;20;PS5;1;120;250;App;CS2;4.0;0
SESS-13135;2026-08-26 11:49:00;USR-1153;24;Bootcamp;2;410;300;App;Deadlock;5.0;0
SESS-10497;2026-08-28 07:52:00;USR-1180;15;Standard;2;0;200;Card;Dota 2;4.0;0
SESS-14087;2026-08-05 07:05:00;USR-1693;24;Standard;2;240;200;;CS2;1.0;0
SESS-14507;2026-08-29 11:20:00;USR-1401;24;Standard;3;360;300;App;Apex Legends;4.0;0
SESS-10787;2026-08-11 20:44:00;USR-1090;20;Standard;3;0;300;App;CS2;4.5;0
SESS-10734;2026-08-21 06:21:00;USR-1525;15;VIP;1;0;200;Card;Dota 2;4.5;0
SESS-13826;2026-08-24 23:48:00;USR-1753;16;Standard;5;250;500;Card;Valorant;5.0;0
SESS-12810;2026-08-06 18:18:00;USR-1042;21;Standard;1;0;100;App;CS2;4.5;0
SESS-11669;2026-08-24 13:47:00;USR-1542;15;VIP;3;400;600;App;CS2;1.0;0
SESS-12860;2026-08-14 05:59:00;USR-1108;21;PS5;2;240;500;Card;Minecraft;4.5;0
SESS-10599;2026-08-04 03:26:00;USR-1042;21;Standard;3;0;300;Card;Valorant;5.0;0
SESS-13337;2026-08-12 03:14:00;USR-1775;22;Standard;2;400;180;App;Apex Legends;4.0;1
SESS-11086;2026-08-09 16:00:00;USR-1728;22;Bootcamp;4;900;600;App;Deadlock;4.5;0
SESS-14639;2026-08-31 06:58:00;USR-1582;23;VIP;12;0;2400;Card;CS2;4.0;0
SESS-11964;2026-08-09 13:04:00;USR-1162;17;PS5;12;600;2700;Card;Minecraft;5.0;1
SESS-11599;2026-08-17 07:16:00;USR-1654;17;Standard;2;0;180;Card;Minecraft;4.0;1
SESS-10453;2026-08-30 11:21:00;USR-1097;21;Standard;2;0;200;Card;CS2;4.0;0
SESS-10393;2026-08-01 08:56:00;USR-1280;26;Standard;3;0;300;Card;Dota 2;2.0;0
SESS-10157;2026-08-12 22:46:00;USR-1320;24;Standard;2;0;180;Card;Dota 2;4.0;1
SESS-10065;2026-08-08 00:14:00;USR-1708;25;Standard;2;400;200;Card;Minecraft;5.0;0
SESS-13963;2026-08-30 20:55:00;USR-1057;19;Standard;2;400;200;Card;Dota 2;4.5;0
SESS-12706;2026-08-29 17:22:00;USR-1428;24;Standard;2;160;180;Card;CS2;1.0;1
SESS-14648;2026-08-18 05:49:00;USR-1551;17;Bootcamp;1;0;150;App;Minecraft;4.0;0
SESS-11501;2026-08-17 00:40:00;USR-1744;22;Bootcamp;3;850;405;App;CS2;4.0;1
SESS-14246;2026-08-19 00:33:00;USR-1458;15;Bootcamp;3;0;450;App;Cyberpunk 2077;5.0;0
SESS-11393;2026-08-22 13:01:00;USR-1212;22;Standard;3;360;300;Card;CS2;4.5;0
SESS-11732;2026-08-27 01:54:00;USR-1745;22;Standard;3;360;270;App;Dota 2;5.0;1
SESS-10915;2026-08-07 10:31:00;USR-1038;19;Standard;2;0;200;Card;GTA V;3.0;0
SESS-11438;2026-08-14 05:32:00;USR-1152;34;Standard;3;240;300;Card;Dota 2;4.0;0
SESS-13949;2026-08-11 23:28:00;USR-1001;26;VIP;2;650;400;App;Dota 2;5.0;0
SESS-12893;2026-08-25 15:14:00;USR-1780;23;Bootcamp;2;0;300;Card;Deadlock;4.5;0
SESS-14570;2026-08-07 00:55:00;USR-1680;29;VIP;1;0;200;Card;Dota 2;5.0;0
SESS-11650;2026-08-25 01:27:00;USR-1103;17;Standard;2;0;200;Card;CS2;4.0;0
SESS-12519;2026-08-14 12:56:00;USR-1763;16;Standard;2;0;200;Cash;GTA V;5.0;0
SESS-12103;2026-08-13 14:29:00;USR-1763;16;VIP;2;0;400;App;Dota 2;3.0;0
SESS-11672;2026-08-31 07:25:00;USR-1227;21;VIP;2;650;400;App;CS2;5.0;0
SESS-11760;2026-08-20 17:50:00;USR-1653;15;Bootcamp;1;370;150;Card;Deadlock;5.0;0
SESS-11545;2026-08-28 23:38:00;USR-1766;21;Standard;3;0;300;Card;Dota 2;4.0;0
SESS-12330;2026-08-18 22:10:00;USR-1293;20;Bootcamp;8;0;1200;Card;GTA V;3.0;0
SESS-12742;2026-08-03 11:48:00;USR-1734;15;Standard;2;100;200;App;CS2;1.0;0
SESS-10151;2026-08-18 00:46:00;USR-1176;19;Bootcamp;1;300;150;Card;Valorant;4.0;0
SESS-13616;2026-08-11 12:39:00;USR-1150;21;Bootcamp;2;200;300;Card;Apex Legends;5.0;0
SESS-14275;2026-08-17 08:11:00;USR-1329;22;Standard;4;800;360;Card;CS2;5.0;1
SESS-11433;2026-08-07 17:18:00;USR-1123;22;Standard;4;0;400;Card;Dota 2;5.0;0
SESS-11532;2026-08-28 22:53:00;USR-1083;22;PS5;2;0;500;Card;Dota 2;3.0;0
SESS-15007;2026-08-03 11:28:00;USR-1213;35;Standard;2;0;180;Card;Valorant;5.0;1
SESS-10811;2026-08-12 11:09:00;USR-1191;16;Standard;3;240;300;App;Dota 2;5.0;0
SESS-14619;2026-08-14 07:54:00;USR-1401;24;VIP;1;300;180;Card;GTA V;5.0;1
SESS-14443;2026-08-29 00:10:00;USR-1681;20;Standard;2;0;200;Cash;CS2;3.0;0
SESS-12395;2026-08-10 15:34:00;USR-1755;29;Bootcamp;1;370;150;Cash;Apex Legends;4.0;0
SESS-11020;2026-08-22 18:39:00;USR-1118;15;Standard;5;0;500;Card;CS2;4.0;0
SESS-12656;2026-08-24 16:12:00;USR-1539;19;Bootcamp;1;0;150;App;Dota 2;4.5;0
SESS-12339;2026-08-29 18:57:00;USR-1465;14;Standard;5;0;500;Cash;CS2;5.0;0
SESS-13539;2026-08-05 19:03:00;USR-1660;14;Standard;2;160;200;App;Deadlock;5.0;0
SESS-14700;2026-08-24 07:42:00;USR-1296;18;Standard;3;360;300;App;CS2;5.0;0
SESS-15078;2026-08-12 10:34:00;USR-1796;36;Standard;2;400;200;App;Browser/Work;4.0;0
SESS-12344;2026-08-21 20:13:00;USR-1692;17;Standard;4;0;400;Card;Dota 2;4.0;0
SESS-11411;2026-08-26 06:26:00;USR-1056;18;VIP;2;500;400;Card;Valorant;3.0;0
SESS-11643;2026-08-16 08:51:00;USR-1238;20;VIP;3;0;600;Cash;CS2;3.0;0
SESS-10626;2026-08-06 03:59:00;USR-1300;45;VIP;2;200;400;Cash;CS2;2.0;0
SESS-15114;2026-08-22 07:16:00;USR-1624;21;Standard;1;50;100;Card;Dota 2;4.5;0
SESS-10471;2026-08-19 22:13:00;USR-1559;23;Standard;3;240;300;App;CS2;4.5;0
SESS-11242;2026-08-28 19:23:00;USR-1258;24;Standard;2;0;200;Card;CS2;4.0;0
SESS-13248;2026-08-16 12:34:00;USR-1191;16;VIP;2;0;400;Card;CS2;2.0;0
SESS-13258;2026-08-26 10:14:00;USR-1328;38;VIP;2;0;360;Card;Apex Legends;4.5;1
SESS-10589;2026-08-14 17:01:00;USR-1124;17;VIP;8;1210;1600;App;Valorant;4.5;0
SESS-10251;2026-08-26 03:09:00;USR-1747;16;Standard;2;100;200;Card;Valorant;5.0;0
SESS-13711;2026-08-24 20:42:00;USR-1544;23;Standard;1;0;100;Cash;CS2;2.0;0
SESS-14909;2026-08-26 00:40:00;USR-1431;19;Standard;1;120;90;Card;CS2;3.0;1
SESS-11292;2026-08-30 02:55:00;USR-1289;19;Bootcamp;2;500;300;Card;CS2;4.5;0
SESS-11881;2026-08-22 15:57:00;USR-1092;21;Bootcamp;3;0;450;Card;Valorant;4.0;0
SESS-10227;2026-08-19 04:05:00;USR-1175;21;VIP;3;340;540;Card;Apex Legends;5.0;1
SESS-12552;2026-08-10 19:37:00;USR-1192;30;Standard;1;0;100;Card;Dota 2;4.5;0
SESS-14679;2026-08-14 04:56:00;USR-1313;19;VIP;12;0;2160;Card;CS2;4.0;1
SESS-14133;2026-08-01 00:32:00;USR-1672;19;Standard;2;240;200;Card;Dota 2;4.0;0
SESS-14718;2026-08-22 13:43:00;USR-1583;24; Bootcamp ;1;80;100;App;Apex Legends;4.5;0
SESS-10794;2026-08-29 16:43:00;USR-1648;19;PS5;8;400;2000;Card;CS2;4.0;0
SESS-13803;2026-08-16 20:06:00;USR-1347;24;Standard;2;160;200;App;Dota 2;4.5;0
SESS-13053;2026-08-02 09:05:00;USR-1518;25;Standard;4;0;400;Card;CS2;5.0;0
SESS-14144;2026-08-29 22:44:00;USR-1110;22;VIP;1;0;200;App;CS2;4.5;0
SESS-14137;2026-08-20 21:25:00;USR-1491;21;Standard;1;0;90;App;Valorant;2.0;1
SESS-11477;2026-08-17 13:35:00;USR-1196;23;Standard;2;0;200;Card;Deadlock;5.0;0
SESS-13870;2026-08-20 20:37:00;USR-1235;22;Standard;3;0;270;Card;GTA V;4.5;1
SESS-10751;2026-08-11 07:11:00;USR-1782;28;Standard;3;0;300;Card;Valorant;4.0;0
SESS-13195;2026-08-18 22:02:00;USR-1047;26;Standard;2;0;200;Card;Cyberpunk 2077;5.0;0
SESS-14179;2026-08-27 18:58:00;USR-1004;25;Bootcamp;5;650;675;Card;Dota 2;4.5;1
SESS-10292;2026-08-13 14:57:00;USR-1134;16;Standard;12;2400;1200;App;Dota 2;4.5;0
SESS-14264;2026-08-28 20:31:00;USR-1444;18;Standard;3;360;300;Card;Valorant;4.0;0
SESS-10932;2026-08-10 23:48:00;USR-1442;30;Standard;1;0;100;App;CS2;4.0;0
SESS-13670;2026-08-01 22:51:00;USR-1091;18;Standard;1;50;100;App;CS2;4.5;0
SESS-12620;2026-08-11 19:38:00;USR-1138;18;VIP;1;450;200;Card;Minecraft;5.0;0
SESS-13552;2026-08-21 00:36:00;USR-1161;19; Bootcamp ;2;0;400;Card;Dota 2;4.0;0
SESS-12377;2026-08-15 02:34:00;USR-1001;26;PS5;1;120;225;App;Dota 2;4.0;1
SESS-12373;2026-08-18 23:15:00;USR-1498;26;Bootcamp;1;300;150;App;Dota 2;5.0;0
SESS-12968;2026-08-16 03:22:00;USR-1748;22;Standard;3;360;300;Card;Minecraft;3.0;0
SESS-10468;2026-08-18 09:54:00;USR-1665;24;VIP;2;0;400;Card;GTA V;1.0;0
SESS-14955;2026-08-05 00:55:00;USR-1035;15;Standard;3;600;300;Card;Minecraft;3.0;0
SESS-13555;2026-08-19 07:07:00;USR-1618;17;Standard;3;0;270;Card;CS2;4.0;1
SESS-14904;2026-08-15 10:37:00;USR-1200;16;Standard;2;400;200;Card;CS2;4.0;0
SESS-13893;2026-08-25 04:41:00;USR-1405;25;Standard;2;160;200;Card;CS2;4.5;0
SESS-10776;2026-08-31 09:54:00;USR-1210;22;Standard;3;0;270;Card;Minecraft;3.0;1
SESS-12217;2026-08-10 09:51:00;USR-1084;25;Standard;8;0;800;Card;Deadlock;4.0;0
SESS-13102;2026-08-15 18:11:00;USR-1489;25;Standard;12;1440;1200;Cash;Dota 2;4.0;0
SESS-11412;2026-08-20 18:29:00;USR-1649;30;Standard;2;160;180;Card;Dota 2;4.5;1
SESS-11315;2026-08-06 08:01:00;USR-1315;17;Standard;4;320;400;Card;Dota 2;5.0;0
SESS-14641;2026-08-19 06:01:00;USR-1086;23;Standard;3;0;270;App;CS2;4.0;1
SESS-11728;2026-08-01 20:19:00;USR-1777;25;Standard;12;0;1200;Card;Apex Legends;4.5;0
SESS-10199;2026-08-20 23:21:00;USR-1114;23;Standard;4;0;400;App;Dota 2;2.0;0
SESS-10544;2026-08-24 09:13:00;USR-1766;21;PS5;12;960;2700;Card;Minecraft;4.0;1
SESS-11488;2026-08-15 06:32:00;USR-1287;17;Standard;2;100;200;Card;CS2;4.5;0
SESS-13874;2026-08-29 19:45:00;USR-1767;16;Bootcamp;1;0;150;Cash;Apex Legends;5.0;0
SESS-11468;2026-08-29 16:08:00;USR-1785;18;Standard;8;0;720;Cash;Cyberpunk 2077;5.0;1
SESS-12715;2026-08-14 10:58:00;USR-1136;28;VIP;3;0;600;App;PUBG;4.5;0
SESS-10624;2026-08-07 18:14:00;USR-1175;21;Standard;2;100;200;App;Valorant;4.5;0
SESS-15237;2026-08-17 03:08:00;USR-1217;23;Bootcamp;4;0;600;App;Valorant;4.0;0
SESS-15365;2026-08-08 14:04:00;USR-1454;20;Standard;3;0;300;Card;CS2;4.5;0
SESS-13689;2026-08-01 13:29:00;USR-1434;22;Standard;5;0;500;Card;Dota 2;3.0;0
SESS-10465;2026-08-06 05:07:00;USR-1491;21;Standard;4;0;400;Card;CS2;4.0;0
SESS-13439;2026-08-05 04:21:00;USR-1570;19;VIP;12;1060;2400;App;CS2;3.0;0
SESS-12753;2026-08-10 05:46:00;USR-1425;19;Bootcamp;2;650;270;Cash;Dota 2;4.0;1
SESS-13050;2026-08-02 03:45:00;USR-1512;25;VIP;12;700;2400;App;Minecraft;3.0;0
SESS-10102;2026-08-04 02:30:00;USR-1509;16;Standard;3;240;270;App;Valorant;3.0;1
SESS-14309;2026-08-15 03:37:00;USR-1794;23;VIP;3;0;540;Card;CS2;4.0;1
SESS-11032;2026-08-24 15:02:00;USR-1725;29;VIP;3;400;540;App;CS2;1.0;1
SESS-13839;2026-08-07 23:06:00;USR-1266;23;Standard;2;0;200;Cash;CS2;4.5;0
SESS-14025;2026-08-23 20:09:00;USR-1638;21;Bootcamp;3;850;450;App;Dota 2;4.5;0
SESS-13968;2026-08-11 16:23:00;USR-1018;22;Standard;3;150;300;Cash;Valorant;4.5;0
SESS-10106;2026-08-23 06:19:00;USR-1035;15;Bootcamp;2;0;270;Card;CS2;4.5;1
SESS-12031;2026-08-06 23:34:00;USR-1393;17;Standard;4;480;360;Cash;Dota 2;4.5;1
SESS-15186;2026-08-03 02:06:00;USR-1203;21;VIP;1;0;200;Card;CS2;5.0;0
SESS-13307;2026-08-02 21:59:00;USR-1140;16;Standard;3;0;300;App;CS2;4.0;0
SESS-13971;2026-08-14 13:34:00;USR-1033;18;Standard;3;150;300;App;Dota 2;5.0;0
SESS-15315;2026-08-14 05:37:00;USR-1598;21;VIP;3;0;600;Card;CS2;3.0;0
SESS-14898;2026-08-10 00:38:00;USR-1245;23;Standard;1;200;100;Cash;Minecraft;4.0;0
SESS-12445;2026-08-31 17:34:00;USR-1729;25;VIP;1;330;200;Card;CS2;4.0;0
SESS-11126;2026-08-14 03:33:00;USR-1097;21;VIP;4;0;800;Card;GTA V;4.0;0
SESS-11049;2026-08-18 00:23:00;USR-1665;24;VIP;3;0;540;Card;CS2;4.0;1
SESS-14414;2026-08-31 21:49:00;USR-1192;30;Bootcamp;3;0;450;Card;Dota 2;4.0;0
SESS-13799;2026-08-18 01:17:00;USR-1143;24;VIP;8;500;1440;Card;Dota 2;5.0;1
SESS-11047;2026-08-31 21:05:00;USR-1514;28;Standard;1;0;100;Card;CS2;4.0;0
SESS-13820;2026-08-03 22:22:00;USR-1154;24;Standard;3;0;270;Card;CS2;4.5;1
SESS-14668;2026-08-13 02:20:00;USR-1601;30;Standard;2;160;180;Card;Apex Legends;5.0;1
SESS-10964;2026-08-23 20:13:00;USR-1693;24; standard ;1;0;100;Card;Dota 2;4.0;0
SESS-13145;2026-08-26 18:23:00;USR-1057;19;Standard;1;200;100;Card;CS2;4.5;0
SESS-13168;2026-08-17 05:55:00;USR-1230;17;Standard;2;0;200;Card;Dota 2;4.0;0
SESS-11220;2026-08-12 21:59:00;USR-1301;24;PS5;3;360;750;Card;Minecraft;4.5;0
SESS-15020;2026-08-26 09:37:00;USR-1365;15;Bootcamp;3;0;450;Card;Cyberpunk 2077;4.0;0
SESS-11057;2026-08-13 12:52:00;USR-1351;35;Standard;8;1600;800;App;CS2;4.5;0
SESS-11485;2026-08-13 18:20:00;USR-1607;14;Bootcamp;2;0;300;App;CS2;5.0;0
SESS-13121;2026-08-19 06:07:00;USR-1754;19;Standard;2;0;200;;CS2;4.5;0
SESS-10416;2026-08-14 09:15:00;USR-1688;18;VIP;2;0;400;App;Valorant;1.0;0
SESS-11073;2026-08-23 05:21:00;USR-1442;30;Standard;3;240;300;Card;CS2;5.0;0
SESS-10534;2026-08-02 18:08:00;USR-1069;40;Standard;1;50;90;Cash;Dota 2;4.0;1
SESS-13551;2026-08-01 14:39:00;USR-1466;23;Bootcamp;2;0;270;App;Deadlock;4.5;1
SESS-13764;2026-08-08 08:50:00;USR-1574;15;Standard;4;0;400;App;Dota 2;4.5;0
SESS-15050;2026-08-25 13:09:00;USR-1218;26;Standard;12;0;1200;Card;Valorant;4.0;0
SESS-11297;2026-08-26 07:48:00;USR-1446;15;VIP;1;0;180;Card;Dota 2;4.5;1
SESS-10179;2026-08-15 17:01:00;USR-1622;14;Bootcamp;1;450;150;App;CS2;2.0;0
SESS-13182;2026-08-11 17:49:00;USR-1762;16;Bootcamp;3;0;450;App;Valorant;5.0;0
SESS-13833;2026-08-29 20:11:00;USR-1342;30;Standard;4;800;360;Card;Dota 2;4.0;1
SESS-15077;2026-08-10 04:49:00;USR-1254;14;Bootcamp;4;1050;540;Card;CS2;4.5;1
SESS-13648;2026-08-01 05:05:00;USR-1598;21;Standard;1;200;100;App;Minecraft;4.0;0
SESS-10711;2026-08-08 12:22:00;USR-1271;25;Standard;2;400;200;Cash;Dota 2;5.0;0
SESS-12554;2026-08-27 23:48:00;USR-1428;24;Standard;12;2400;1200;Card;Dota 2;2.0;0
SESS-15069;2026-08-08 05:46:00;USR-1384;27;Standard;1;120;90;Card;PUBG;4.5;1
SESS-13109;2026-08-03 16:13:00;USR-1065;20;Standard;1;50;100;App;Valorant;4.0;0
SESS-15177;2026-08-29 19:28:00;USR-1361;23;Bootcamp;3;0;450;Card;Apex Legends;4.0;0
SESS-14649;2026-08-30 06:28:00;USR-1208;20;Standard;1;120;100;Card;Dota 2;5.0;0
SESS-15270;2026-08-21 07:31:00;USR-1105;20;VIP;5;700;1000;Card;CS2;1.0;0
SESS-12804;2026-08-24 23:40:00;USR-1293;20;Standard;2;0;200;Card;Minecraft;4.5;0
SESS-11476;2026-08-06 11:42:00;USR-1628;23;Standard;5;1000;500;App;Apex Legends;5.0;0
SESS-15075;2026-08-09 07:43:00;USR-1580;20;PS5;3;240;750;App;Valorant;4.0;0
SESS-14357;2026-08-06 16:53:00;USR-1340;21;Standard;1;0;100;Card;CS2;4.0;0
SESS-10598;2026-08-20 14:57:00;USR-1681;20;Standard;3;0;300;Card;CS2;5.0;0
SESS-13455;2026-08-03 11:11:00;USR-1591;24;Bootcamp;8;0;1200;Card;Valorant;5.0;0
SESS-12157;2026-08-01 03:25:00;USR-1540;20;Standard;2;0;200;App;Dota 2;5.0;0
SESS-12943;2026-08-05 20:21:00;USR-1408;20;Bootcamp;2;260;270;Card;Dota 2;3.0;1
SESS-12499;2026-08-13 01:21:00;USR-1095;16;VIP;4;0;800;Card;PUBG;4.0;0
SESS-11835;2026-08-01 22:15:00;USR-1172;25;VIP;4;570;720;Card;PUBG;5.0;1
SESS-10245;2026-08-15 16:04:00;USR-1239;24;VIP;3;0;540;Cash;Dota 2;4.0;1
SESS-13410;2026-08-02 03:21:00;USR-1289;19;Standard;4;0;360;Card;CS2;4.5;1
SESS-12323;2026-08-27 15:52:00;USR-1024;26;Standard;2;0;200;App;Valorant;4.0;0
SESS-13413;2026-08-02 12:29:00;USR-1001;26;Standard;4;0;400;Card;CS2;4.0;0
SESS-10721;2026-08-06 16:23:00;USR-1157;15;Standard;1;0;100;Card;Deadlock;4.0;0
SESS-10472;2026-08-24 23:27:00;USR-1744;22;VIP;8;0;1600;Card;Apex Legends;4.5;0
SESS-13066;2026-08-06 00:43:00;USR-1199;20;VIP;3;0;540;App;Dota 2;4.5;1
SESS-11168;2026-08-14 17:31:00;USR-1160;16;VIP;1;330;200;Cash;Valorant;3.0;0
SESS-10422;2026-08-09 13:34:00;USR-1119;24;PS5;1;0;250;App;Valorant;4.0;0
SESS-11718;2026-08-10 14:13:00;USR-1722;22;Bootcamp;2;650;300;Card;Apex Legends;4.5;0
SESS-14281;2026-08-10 19:26:00;USR-1390;21;PS5;8;400;2000;Card;CS2;5.0;0
SESS-12534;2026-08-18 02:25:00;USR-1592;21;VIP;4;0;800;App;CS2;4.0;0
SESS-14026;2026-08-04 14:01:00;USR-1064;31;Standard;3;600;300;Card;Valorant;2.0;0
SESS-12897;2026-08-24 16:24:00;USR-1085;16;PS5;3;150;750;Card;Dota 2;2.0;0
SESS-14209;2026-08-30 20:27:00;USR-1764;23;PS5;2;240;500;Card;Apex Legends;3.0;0
SESS-13400;2026-08-16 12:48:00;USR-1712;20;VIP;1;0;200;Card;Dota 2;3.0;0
SESS-14951;2026-08-28 13:59:00;USR-1128;25;Standard;2;0;180;Card;CS2;4.0;1
SESS-12890;2026-08-27 21:55:00;USR-1376;15;Bootcamp;3;850;450;Card;PUBG;4.0;0
SESS-11937;2026-08-14 06:22:00;USR-1568;19;PS5;3;600;750;App;Valorant;2.0;0
SESS-13646;2026-08-14 00:30:00;USR-1045;19;VIP;12;0;2400;;CS2;4.0;0
SESS-14385;2026-08-25 13:39:00;USR-1465;14;Standard;2;100;200;Card;Minecraft;4.0;0
SESS-14751;2026-08-27 18:16:00;USR-1251;27;Standard;2;0;200;Card;Valorant;4.5;0
SESS-12841;2026-08-13 16:31:00;USR-1332;21;VIP;3;0;600;App;Browser/Work;4.0;0
SESS-10272;2026-08-18 13:42:00;USR-1585;19;VIP;8;1060;1600;;Valorant;5.0;0
SESS-13811;2026-08-09 15:48:00;USR-1535;18;Standard;1;80;100;App;CS2;5.0;0
SESS-14168;2026-08-01 00:10:00;USR-1306;24;PS5;3;600;750;Card;CS2;5.0;0
SESS-14787;2026-08-21 01:16:00;USR-1072;17;PS5;4;320;900;App;CS2;2.0;1
SESS-13862;2026-08-29 18:17:00;USR-1097;21;Bootcamp;1;220;150;App;CS2;3.0;0
SESS-13088;2026-08-15 17:01:00;USR-1153;24;Bootcamp;12;0;1800;Card;Dota 2;5.0;0
SESS-15126;2026-08-26 16:48:00;USR-1715;31;Standard;3;240;300;Card;CS2;4.5;0
SESS-14740;2026-08-30 13:46:00;USR-1476;17;Standard;8;1600;800;Card;Minecraft;4.0;0
SESS-14214;2026-08-10 12:37:00;USR-1779;19;Standard;3;0;300;Card;CS2;4.5;0
SESS-14066;2026-08-14 16:08:00;USR-1769;21;VIP;4;0;800;Cash;PUBG;4.0;0
SESS-13538;2026-08-02 20:53:00;USR-1618;17;Bootcamp;2;490;300;App;CS2;5.0;0
SESS-10765;2026-08-06 18:18:00;USR-1498;26;Standard;2;0;200;Card;Minecraft;5.0;0
SESS-10889;2026-08-02 00:12:00;USR-1586;26;Standard;2;0;200;Card;CS2;3.0;0
SESS-14091;2026-08-12 12:19:00;USR-1399;19;VIP;4;0;800;Cash;PUBG;4.5;0
SESS-11569;2026-08-15 10:08:00;USR-1484;17;VIP;8;0;1600;App;Valorant;4.0;0
SESS-12124;2026-08-22 21:15:00;USR-1120;15;PS5;4;320;1000;App;CS2;5.0;0
SESS-11818;2026-08-29 22:54:00;USR-1151;17;Standard;1;0;100;;Dota 2;4.0;0
SESS-12268;2026-08-02 09:15:00;USR-1457;19;PS5;1;0;250;App;CS2;4.5;0
SESS-14427;2026-08-23 03:38:00;USR-1377;22;Standard;5;400;450;Cash;PUBG;4.5;1
SESS-14224;2026-08-20 16:10:00;USR-1179;19;Standard;3;600;270;App;CS2;4.0;1
SESS-10486;2026-08-04 06:20:00;USR-1309;32;Bootcamp;3;0;450;Card;CS2;4.0;0
SESS-10286;2026-08-24 02:37:00;USR-1404;23;VIP;2;0;360;App;Dota 2;4.0;1
SESS-14475;2026-08-29 23:44:00;USR-1668;26;Standard;1;80;100;Card;Dota 2;5.0;0
SESS-13699;2026-08-27 01:36:00;USR-1063;24;PS5;1;120;250;Card;Dota 2;2.0;0
SESS-13573;2026-08-05 15:34:00;USR-1540;20;Standard;2;160;180;App;Valorant;4.0;1
SESS-10254;2026-08-25 02:19:00;USR-1787;31;VIP;2;0;400;Card;Dota 2;4.5;0
SESS-15136;2026-08-04 16:36:00;USR-1062;24;Bootcamp;3;0;450;Card;Dota 2;4.0;0
SESS-12867;2026-08-17 02:59:00;USR-1131;26;Standard;3;0;300;App;Cyberpunk 2077;5.0;0
SESS-14078;2026-08-16 10:33:00;USR-1396;17;Standard;2;0;200;Card;Dota 2;4.5;0
SESS-11183;2026-08-03 06:07:00;USR-1567;20;Standard;2;0;200;Card;CS2;5.0;0
SESS-10952;2026-08-11 20:15:00;USR-1361;23;Standard;8;1600;800;App;CS2;5.0;0
SESS-14618;2026-08-06 11:39:00;USR-1015;16;Standard;2;0;180;App;CS2;4.0;1
